timestamp,fecha,hora,dia_semana,franja_horaria,par,estrategia,direccion,resultado,monto,ganancia,balance,racha_perdidas_momento
2026-07-23 12:36:00,2026-07-23,12:36:00,jueves,12:00-12:59,EURUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,277.89,1
2026-07-23 12:45:00,2026-07-23,12:45:00,jueves,12:00-12:59,EURJPY-OTC,patron_velas,BUY,win,9.68,7.74,285.63,0
2026-07-23 12:58:00,2026-07-23,12:58:00,jueves,12:00-12:59,USDJPY-OTC,reversion_bb,BUY,win,2.0,1.64,287.27,0
2026-07-23 13:07:00,2026-07-23,13:07:00,jueves,13:00-13:59,AUDCAD-OTC,patron_velas,SELL,win,2.0,1.58,288.85,0
2026-07-23 13:14:00,2026-07-23,13:14:00,jueves,13:00-13:59,USDJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,286.85,1
2026-07-23 13:25:00,2026-07-23,13:25:00,jueves,13:00-13:59,USDJPY-OTC,tendencia_rsi,BUY,win,4.4,3.61,290.46,0
2026-07-23 13:32:00,2026-07-23,13:32:00,jueves,13:00-13:59,AUDCAD-OTC,patron_velas,SELL,win,2.0,1.58,292.04,0
2026-07-23 13:39:00,2026-07-23,13:39:00,jueves,13:00-13:59,GBPUSD-OTC,reversion_bb,SELL,loss,4.4,-4.4,287.64,2
2026-07-23 14:00:00,2026-07-23,14:00:00,jueves,14:00-14:59,AUDCAD-OTC,patron_velas,BUY,win,2.0,1.58,289.22,0
2026-07-23 14:15:00,2026-07-23,14:15:00,jueves,14:00-14:59,EURJPY-OTC,tendencia_rsi,SELL,win,2.0,1.6,290.82,0
2026-07-23 14:22:00,2026-07-23,14:22:00,jueves,14:00-14:59,USDJPY-OTC,patron_velas,SELL,win,2.0,1.64,292.46,0
2026-07-23 14:25:00,2026-07-23,14:25:00,jueves,14:00-14:59,EURUSD-OTC,patron_velas,SELL,win,4.4,3.83,296.29,0
2026-07-23 14:46:00,2026-07-23,14:46:00,jueves,14:00-14:59,EURUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,294.29,1
2026-07-23 14:57:00,2026-07-23,14:57:00,jueves,14:00-14:59,EURJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,292.29,1
2026-07-23 15:12:00,2026-07-23,15:12:00,jueves,15:00-15:59,EURUSD-OTC,patron_velas,SELL,loss,4.4,-4.4,287.89,2
2026-07-23 15:30:00,2026-07-23,15:30:00,jueves,15:00-15:59,AUDCAD-OTC,reversion_bb,BUY,win,2.0,1.58,289.47,0
2026-07-23 15:41:00,2026-07-23,15:41:00,jueves,15:00-15:59,AUDCAD-OTC,reversion_bb,SELL,loss,2.0,-2.0,287.47,1
2026-07-23 16:01:00,2026-07-23,16:01:00,jueves,16:00-16:59,EURUSD-OTC,tendencia_rsi,SELL,win,9.68,8.42,295.89,0
2026-07-23 16:04:00,2026-07-23,16:04:00,jueves,16:00-16:59,EURJPY-OTC,patron_velas,SELL,loss,4.4,-4.4,291.49,2
2026-07-23 16:27:00,2026-07-23,16:27:00,jueves,16:00-16:59,EURJPY-OTC,tendencia_rsi,SELL,loss,9.68,-9.68,281.81,0
2026-07-23 16:46:00,2026-07-23,16:46:00,jueves,16:00-16:59,EURJPY-OTC,patron_velas,SELL,win,2.0,1.6,283.41,0
2026-07-23 17:06:00,2026-07-23,17:06:00,jueves,17:00-17:59,EURUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,281.41,1
2026-07-23 17:25:00,2026-07-23,17:25:00,jueves,17:00-17:59,AUDCAD-OTC,reversion_bb,BUY,desconocido,4.4,0.0,281.41,0
2026-07-23 17:50:00,2026-07-23,17:50:00,jueves,17:00-17:59,USDJPY-OTC,tendencia_rsi,SELL,win,2.0,1.64,283.05,0
2026-07-23 18:08:00,2026-07-23,18:08:00,jueves,18:00-18:59,EURJPY-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,281.05,1
2026-07-23 18:19:00,2026-07-23,18:19:00,jueves,18:00-18:59,EURUSD-OTC,reversion_bb,SELL,win,4.4,3.83,284.88,0
2026-07-23 18:25:00,2026-07-23,18:25:00,jueves,18:00-18:59,EURJPY-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,280.48,2
2026-07-23 18:33:00,2026-07-23,18:33:00,jueves,18:00-18:59,USDJPY-OTC,reversion_bb,BUY,win,2.0,1.64,282.12,0
2026-07-23 18:52:00,2026-07-23,18:52:00,jueves,18:00-18:59,GBPUSD-OTC,tendencia_rsi,BUY,loss,9.68,-9.68,272.44,0
2026-07-23 19:03:00,2026-07-23,19:03:00,jueves,19:00-19:59,USDJPY-OTC,reversion_bb,BUY,loss,2.0,-2.0,270.44,1
2026-07-23 19:15:00,2026-07-23,19:15:00,jueves,19:00-19:59,EURJPY-OTC,reversion_bb,SELL,win,9.68,7.74,278.18,0
2026-07-23 19:20:00,2026-07-23,19:20:00,jueves,19:00-19:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,279.88,0
2026-07-23 19:30:00,2026-07-23,19:30:00,jueves,19:00-19:59,USDJPY-OTC,patron_velas,BUY,win,4.4,3.61,283.49,0
2026-07-23 19:41:00,2026-07-23,19:41:00,jueves,19:00-19:59,GBPUSD-OTC,patron_velas,BUY,win,2.0,1.7,285.19,0
2026-07-23 19:57:00,2026-07-23,19:57:00,jueves,19:00-19:59,EURUSD-OTC,reversion_bb,BUY,win,2.0,1.74,286.93,0
2026-07-23 19:59:00,2026-07-23,19:59:00,jueves,19:00-19:59,AUDCAD-OTC,patron_velas,BUY,win,2.0,1.58,288.51,0
2026-07-23 20:06:00,2026-07-23,20:06:00,jueves,20:00-20:59,USDJPY-OTC,tendencia_rsi,BUY,win,2.0,1.64,290.15,0
2026-07-23 20:13:00,2026-07-23,20:13:00,jueves,20:00-20:59,GBPUSD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,288.15,1
2026-07-23 20:15:00,2026-07-23,20:15:00,jueves,20:00-20:59,EURJPY-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,286.15,1
2026-07-23 20:27:00,2026-07-23,20:27:00,jueves,20:00-20:59,EURJPY-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,281.75,2
2026-07-23 20:48:00,2026-07-23,20:48:00,jueves,20:00-20:59,GBPUSD-OTC,tendencia_rsi,SELL,win,4.4,3.74,285.49,0
2026-07-24 08:50:00,2026-07-24,08:50:00,viernes,08:00-08:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,287.19,0
2026-07-24 09:00:00,2026-07-24,09:00:00,viernes,09:00-09:59,EURUSD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,285.19,1
2026-07-24 09:07:00,2026-07-24,09:07:00,viernes,09:00-09:59,USDJPY-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,283.19,1
2026-07-24 09:25:00,2026-07-24,09:25:00,viernes,09:00-09:59,EURJPY-OTC,patron_velas,BUY,loss,9.68,-9.68,273.51,0
2026-07-24 09:30:00,2026-07-24,09:30:00,viernes,09:00-09:59,GBPUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,271.51,1
2026-07-24 09:51:00,2026-07-24,09:51:00,viernes,09:00-09:59,GBPUSD-OTC,tendencia_rsi,SELL,win,4.4,3.74,275.25,0
2026-07-24 10:12:00,2026-07-24,10:12:00,viernes,10:00-10:59,AUDCAD-OTC,reversion_bb,BUY,loss,2.0,-2.0,273.25,1
2026-07-24 10:26:00,2026-07-24,10:26:00,viernes,10:00-10:59,USDJPY-OTC,tendencia_rsi,SELL,loss,4.4,-4.4,268.85,2
2026-07-24 10:29:00,2026-07-24,10:29:00,viernes,10:00-10:59,USDJPY-OTC,reversion_bb,BUY,loss,9.68,-9.68,259.17,0
2026-07-24 10:35:00,2026-07-24,10:35:00,viernes,10:00-10:59,EURJPY-OTC,patron_velas,SELL,win,2.0,1.6,260.77,0
2026-07-24 10:53:00,2026-07-24,10:53:00,viernes,10:00-10:59,EURUSD-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,256.37,2
2026-07-24 10:57:00,2026-07-24,10:57:00,viernes,10:00-10:59,EURJPY-OTC,patron_velas,BUY,win,2.0,1.6,257.97,0
2026-07-24 11:00:00,2026-07-24,11:00:00,viernes,11:00-11:59,AUDCAD-OTC,tendencia_rsi,BUY,win,4.4,3.48,261.45,0
2026-07-24 11:15:00,2026-07-24,11:15:00,viernes,11:00-11:59,EURJPY-OTC,tendencia_rsi,SELL,win,2.0,1.6,263.05,0
2026-07-24 11:36:00,2026-07-24,11:36:00,viernes,11:00-11:59,GBPUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,261.05,1
2026-07-24 12:01:00,2026-07-24,12:01:00,viernes,12:00-12:59,USDJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,259.05,1
2026-07-24 12:17:00,2026-07-24,12:17:00,viernes,12:00-12:59,EURJPY-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,257.05,1
2026-07-24 12:32:00,2026-07-24,12:32:00,viernes,12:00-12:59,USDJPY-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,252.65,2
2026-07-24 12:49:00,2026-07-24,12:49:00,viernes,12:00-12:59,GBPUSD-OTC,reversion_bb,SELL,win,4.4,3.74,256.39,0
2026-07-24 13:06:00,2026-07-24,13:06:00,viernes,13:00-13:59,EURJPY-OTC,reversion_bb,SELL,loss,4.4,-4.4,251.99,2
2026-07-24 13:14:00,2026-07-24,13:14:00,viernes,13:00-13:59,AUDCAD-OTC,reversion_bb,SELL,win,2.0,1.58,253.57,0
2026-07-24 13:27:00,2026-07-24,13:27:00,viernes,13:00-13:59,USDJPY-OTC,patron_velas,BUY,empate,9.68,0.0,253.57,0
2026-07-24 13:52:00,2026-07-24,13:52:00,viernes,13:00-13:59,USDJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,251.57,1
2026-07-24 14:02:00,2026-07-24,14:02:00,viernes,14:00-14:59,EURUSD-OTC,reversion_bb,SELL,loss,9.68,-9.68,241.89,0
2026-07-24 14:08:00,2026-07-24,14:08:00,viernes,14:00-14:59,GBPUSD-OTC,patron_velas,SELL,win,2.0,1.7,243.59,0
2026-07-24 14:22:00,2026-07-24,14:22:00,viernes,14:00-14:59,EURJPY-OTC,tendencia_rsi,SELL,win,9.68,7.74,251.33,0
2026-07-24 14:40:00,2026-07-24,14:40:00,viernes,14:00-14:59,EURUSD-OTC,reversion_bb,BUY,win,2.0,1.74,253.07,0
2026-07-24 14:48:00,2026-07-24,14:48:00,viernes,14:00-14:59,GBPUSD-OTC,patron_velas,SELL,win,2.0,1.7,254.77,0
2026-07-24 15:03:00,2026-07-24,15:03:00,viernes,15:00-15:59,EURJPY-OTC,reversion_bb,SELL,win,2.0,1.6,256.37,0
2026-07-24 15:15:00,2026-07-24,15:15:00,viernes,15:00-15:59,EURJPY-OTC,patron_velas,SELL,loss,2.0,-2.0,254.37,1
2026-07-24 15:34:00,2026-07-24,15:34:00,viernes,15:00-15:59,EURJPY-OTC,reversion_bb,SELL,loss,4.4,-4.4,249.97,2
2026-07-24 15:43:00,2026-07-24,15:43:00,viernes,15:00-15:59,EURUSD-OTC,reversion_bb,BUY,loss,2.0,-2.0,247.97,1
2026-07-24 15:46:00,2026-07-24,15:46:00,viernes,15:00-15:59,EURUSD-OTC,patron_velas,SELL,win,4.4,3.83,251.8,0
2026-07-24 16:09:00,2026-07-24,16:09:00,viernes,16:00-16:59,EURUSD-OTC,tendencia_rsi,BUY,win,2.0,1.74,253.54,0
2026-07-24 16:22:00,2026-07-24,16:22:00,viernes,16:00-16:59,GBPUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,251.54,1
2026-07-24 16:36:00,2026-07-24,16:36:00,viernes,16:00-16:59,EURJPY-OTC,tendencia_rsi,SELL,loss,9.68,-9.68,241.86,0
2026-07-24 16:53:00,2026-07-24,16:53:00,viernes,16:00-16:59,USDJPY-OTC,tendencia_rsi,SELL,win,4.4,3.61,245.47,0
2026-07-24 17:00:00,2026-07-24,17:00:00,viernes,17:00-17:59,USDJPY-OTC,patron_velas,SELL,win,2.0,1.64,247.11,0
2026-07-24 17:15:00,2026-07-24,17:15:00,viernes,17:00-17:59,GBPUSD-OTC,reversion_bb,SELL,loss,4.4,-4.4,242.71,2
2026-07-24 17:39:00,2026-07-24,17:39:00,viernes,17:00-17:59,EURUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,240.71,1
2026-07-24 17:49:00,2026-07-24,17:49:00,viernes,17:00-17:59,EURUSD-OTC,reversion_bb,SELL,win,4.4,3.83,244.54,0
2026-07-24 18:14:00,2026-07-24,18:14:00,viernes,18:00-18:59,USDJPY-OTC,reversion_bb,SELL,win,2.0,1.64,246.18,0
2026-07-24 18:27:00,2026-07-24,18:27:00,viernes,18:00-18:59,AUDCAD-OTC,reversion_bb,BUY,loss,2.0,-2.0,244.18,1
2026-07-24 18:49:00,2026-07-24,18:49:00,viernes,18:00-18:59,EURJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,242.18,1
2026-07-24 18:51:00,2026-07-24,18:51:00,viernes,18:00-18:59,AUDCAD-OTC,patron_velas,BUY,loss,4.4,-4.4,237.78,2
2026-07-24 19:12:00,2026-07-24,19:12:00,viernes,19:00-19:59,AUDCAD-OTC,reversion_bb,BUY,win,9.68,7.65,245.43,0
2026-07-24 19:28:00,2026-07-24,19:28:00,viernes,19:00-19:59,EURJPY-OTC,reversion_bb,BUY,win,4.4,3.52,248.95,0
2026-07-24 19:51:00,2026-07-24,19:51:00,viernes,19:00-19:59,AUDCAD-OTC,reversion_bb,BUY,win,2.0,1.58,250.53,0
2026-07-24 19:57:00,2026-07-24,19:57:00,viernes,19:00-19:59,AUDCAD-OTC,tendencia_rsi,BUY,win,2.0,1.58,252.11,0
2026-07-24 20:06:00,2026-07-24,20:06:00,viernes,20:00-20:59,AUDCAD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,250.11,1
2026-07-24 20:15:00,2026-07-24,20:15:00,viernes,20:00-20:59,AUDCAD-OTC,reversion_bb,BUY,loss,4.4,-4.4,245.71,2
2026-07-24 20:36:00,2026-07-24,20:36:00,viernes,20:00-20:59,AUDCAD-OTC,patron_velas,SELL,win,9.68,7.65,253.36,0
2026-07-24 20:41:00,2026-07-24,20:41:00,viernes,20:00-20:59,EURUSD-OTC,reversion_bb,SELL,win,2.0,1.74,255.1,0
2026-07-25 07:12:00,2026-07-25,07:12:00,sábado,07:00-07:59,GBPUSD-OTC,tendencia_rsi,SELL,loss,9.68,-9.68,245.42,0
2026-07-25 07:25:00,2026-07-25,07:25:00,sábado,07:00-07:59,EURJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,243.42,1
2026-07-25 07:34:00,2026-07-25,07:34:00,sábado,07:00-07:59,GBPUSD-OTC,reversion_bb,BUY,win,2.0,1.7,245.12,0
2026-07-25 07:38:00,2026-07-25,07:38:00,sábado,07:00-07:59,EURUSD-OTC,tendencia_rsi,SELL,win,2.0,1.74,246.86,0
2026-07-25 07:56:00,2026-07-25,07:56:00,sábado,07:00-07:59,EURJPY-OTC,tendencia_rsi,SELL,loss,4.4,-4.4,242.46,2
2026-07-25 07:59:00,2026-07-25,07:59:00,sábado,07:00-07:59,USDJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,240.46,1
2026-07-25 08:09:00,2026-07-25,08:09:00,sábado,08:00-08:59,USDJPY-OTC,reversion_bb,SELL,win,4.4,3.61,244.07,0
2026-07-25 08:17:00,2026-07-25,08:17:00,sábado,08:00-08:59,AUDCAD-OTC,tendencia_rsi,BUY,win,2.0,1.58,245.65,0
2026-07-25 08:38:00,2026-07-25,08:38:00,sábado,08:00-08:59,USDJPY-OTC,tendencia_rsi,SELL,win,2.0,1.64,247.29,0
2026-07-25 08:47:00,2026-07-25,08:47:00,sábado,08:00-08:59,GBPUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,245.29,1
2026-07-25 08:57:00,2026-07-25,08:57:00,sábado,08:00-08:59,USDJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,243.29,1
2026-07-25 09:20:00,2026-07-25,09:20:00,sábado,09:00-09:59,GBPUSD-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,238.89,2
2026-07-25 09:28:00,2026-07-25,09:28:00,sábado,09:00-09:59,USDJPY-OTC,reversion_bb,BUY,loss,4.4,-4.4,234.49,2
2026-07-25 09:42:00,2026-07-25,09:42:00,sábado,09:00-09:59,USDJPY-OTC,tendencia_rsi,BUY,loss,9.68,-9.68,224.81,0
2026-07-25 09:55:00,2026-07-25,09:55:00,sábado,09:00-09:59,EURUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,222.81,1
2026-07-25 10:04:00,2026-07-25,10:04:00,sábado,10:00-10:59,EURJPY-OTC,patron_velas,SELL,loss,9.68,-9.68,213.13,0
2026-07-25 10:27:00,2026-07-25,10:27:00,sábado,10:00-10:59,GBPUSD-OTC,patron_velas,SELL,loss,9.68,-9.68,203.45,0
2026-07-25 10:34:00,2026-07-25,10:34:00,sábado,10:00-10:59,EURUSD-OTC,patron_velas,SELL,win,4.4,3.83,207.28,0
2026-07-25 10:49:00,2026-07-25,10:49:00,sábado,10:00-10:59,EURUSD-OTC,tendencia_rsi,BUY,win,2.0,1.74,209.02,0
2026-07-25 10:59:00,2026-07-25,10:59:00,sábado,10:00-10:59,EURJPY-OTC,reversion_bb,BUY,win,2.0,1.6,210.62,0
2026-07-25 11:12:00,2026-07-25,11:12:00,sábado,11:00-11:59,AUDCAD-OTC,reversion_bb,BUY,win,2.0,1.58,212.2,0
2026-07-25 11:23:00,2026-07-25,11:23:00,sábado,11:00-11:59,EURUSD-OTC,tendencia_rsi,BUY,win,2.0,1.74,213.94,0
2026-07-25 11:38:00,2026-07-25,11:38:00,sábado,11:00-11:59,EURJPY-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,211.94,1
2026-07-25 11:57:00,2026-07-25,11:57:00,sábado,11:00-11:59,EURUSD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,209.94,1
2026-07-25 12:07:00,2026-07-25,12:07:00,sábado,12:00-12:59,GBPUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,207.94,1
2026-07-25 12:27:00,2026-07-25,12:27:00,sábado,12:00-12:59,EURUSD-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,203.54,2
2026-07-25 12:50:00,2026-07-25,12:50:00,sábado,12:00-12:59,EURUSD-OTC,reversion_bb,SELL,loss,9.68,-9.68,193.86,0
2026-07-25 12:54:00,2026-07-25,12:54:00,sábado,12:00-12:59,AUDCAD-OTC,reversion_bb,BUY,empate,2.0,0.0,193.86,0
2026-07-25 12:58:00,2026-07-25,12:58:00,sábado,12:00-12:59,USDJPY-OTC,tendencia_rsi,BUY,win,2.0,1.64,195.5,0
2026-07-25 13:23:00,2026-07-25,13:23:00,sábado,13:00-13:59,EURJPY-OTC,reversion_bb,BUY,loss,4.4,-4.4,191.1,2
2026-07-25 13:40:00,2026-07-25,13:40:00,sábado,13:00-13:59,EURJPY-OTC,patron_velas,BUY,loss,9.68,-9.68,181.42,0
2026-07-25 13:42:00,2026-07-25,13:42:00,sábado,13:00-13:59,AUDCAD-OTC,tendencia_rsi,SELL,win,2.0,1.58,183.0,0
2026-07-25 14:00:00,2026-07-25,14:00:00,sábado,14:00-14:59,USDJPY-OTC,reversion_bb,SELL,win,2.0,1.64,184.64,0
2026-07-25 14:10:00,2026-07-25,14:10:00,sábado,14:00-14:59,EURUSD-OTC,patron_velas,SELL,win,2.0,1.74,186.38,0
2026-07-25 14:18:00,2026-07-25,14:18:00,sábado,14:00-14:59,GBPUSD-OTC,tendencia_rsi,SELL,win,4.4,3.74,190.12,0
2026-07-25 14:41:00,2026-07-25,14:41:00,sábado,14:00-14:59,GBPUSD-OTC,tendencia_rsi,SELL,win,2.0,1.7,191.82,0
2026-07-25 14:54:00,2026-07-25,14:54:00,sábado,14:00-14:59,GBPUSD-OTC,reversion_bb,SELL,empate,2.0,0.0,191.82,0
2026-07-25 15:12:00,2026-07-25,15:12:00,sábado,15:00-15:59,EURUSD-OTC,reversion_bb,BUY,loss,2.0,-2.0,189.82,1
2026-07-25 15:14:00,2026-07-25,15:14:00,sábado,15:00-15:59,GBPUSD-OTC,reversion_bb,SELL,loss,2.0,-2.0,187.82,1
2026-07-25 15:29:00,2026-07-25,15:29:00,sábado,15:00-15:59,EURJPY-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,185.82,1
2026-07-25 15:39:00,2026-07-25,15:39:00,sábado,15:00-15:59,EURUSD-OTC,patron_velas,BUY,loss,4.4,-4.4,181.42,2
2026-07-25 15:52:00,2026-07-25,15:52:00,sábado,15:00-15:59,AUDCAD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,179.42,1
2026-07-25 16:14:00,2026-07-25,16:14:00,sábado,16:00-16:59,EURUSD-OTC,tendencia_rsi,SELL,win,9.68,8.42,187.84,0
2026-07-25 16:38:00,2026-07-25,16:38:00,sábado,16:00-16:59,EURJPY-OTC,patron_velas,BUY,loss,4.4,-4.4,183.44,2
2026-07-25 17:03:00,2026-07-25,17:03:00,sábado,17:00-17:59,EURJPY-OTC,reversion_bb,SELL,win,9.68,7.74,191.18,0
2026-07-25 17:21:00,2026-07-25,17:21:00,sábado,17:00-17:59,GBPUSD-OTC,reversion_bb,BUY,loss,4.4,-4.4,186.78,2
2026-07-25 17:39:00,2026-07-25,17:39:00,sábado,17:00-17:59,EURJPY-OTC,reversion_bb,BUY,win,2.0,1.6,188.38,0
2026-07-25 17:51:00,2026-07-25,17:51:00,sábado,17:00-17:59,GBPUSD-OTC,patron_velas,SELL,loss,9.68,-9.68,178.7,0
2026-07-25 17:59:00,2026-07-25,17:59:00,sábado,17:00-17:59,EURJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,176.7,1
2026-07-25 18:16:00,2026-07-25,18:16:00,sábado,18:00-18:59,EURUSD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,174.7,1
2026-07-25 18:21:00,2026-07-25,18:21:00,sábado,18:00-18:59,EURUSD-OTC,patron_velas,BUY,win,4.4,3.83,178.53,0
2026-07-25 18:24:00,2026-07-25,18:24:00,sábado,18:00-18:59,USDJPY-OTC,reversion_bb,BUY,win,2.0,1.64,180.17,0
2026-07-25 18:43:00,2026-07-25,18:43:00,sábado,18:00-18:59,EURUSD-OTC,reversion_bb,BUY,win,2.0,1.74,181.91,0
2026-07-25 18:47:00,2026-07-25,18:47:00,sábado,18:00-18:59,EURUSD-OTC,patron_velas,BUY,loss,2.0,-2.0,179.91,1
2026-07-25 18:51:00,2026-07-25,18:51:00,sábado,18:00-18:59,EURJPY-OTC,tendencia_rsi,BUY,loss,4.4,-4.4,175.51,2
2026-07-25 18:57:00,2026-07-25,18:57:00,sábado,18:00-18:59,USDJPY-OTC,tendencia_rsi,SELL,win,2.0,1.64,177.15,0
2026-07-25 19:06:00,2026-07-25,19:06:00,sábado,19:00-19:59,USDJPY-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,175.15,1
2026-07-25 19:29:00,2026-07-25,19:29:00,sábado,19:00-19:59,AUDCAD-OTC,reversion_bb,BUY,win,4.4,3.48,178.63,0
2026-07-25 19:48:00,2026-07-25,19:48:00,sábado,19:00-19:59,USDJPY-OTC,patron_velas,SELL,loss,4.4,-4.4,174.23,2
2026-07-25 20:02:00,2026-07-25,20:02:00,sábado,20:00-20:59,EURUSD-OTC,reversion_bb,SELL,loss,4.4,-4.4,169.83,2
2026-07-25 20:25:00,2026-07-25,20:25:00,sábado,20:00-20:59,AUDCAD-OTC,tendencia_rsi,BUY,win,2.0,1.58,171.41,0
2026-07-25 20:32:00,2026-07-25,20:32:00,sábado,20:00-20:59,AUDCAD-OTC,reversion_bb,SELL,win,2.0,1.58,172.99,0
2026-07-25 20:45:00,2026-07-25,20:45:00,sábado,20:00-20:59,AUDCAD-OTC,patron_velas,BUY,win,2.0,1.58,174.57,0
2026-07-26 07:47:00,2026-07-26,07:47:00,domingo,07:00-07:59,USDJPY-OTC,reversion_bb,BUY,win,9.68,7.94,182.51,0
2026-07-26 08:09:00,2026-07-26,08:09:00,domingo,08:00-08:59,USDJPY-OTC,reversion_bb,SELL,loss,2.0,-2.0,180.51,1
2026-07-26 08:25:00,2026-07-26,08:25:00,domingo,08:00-08:59,GBPUSD-OTC,patron_velas,SELL,win,2.0,1.7,182.21,0
2026-07-26 08:34:00,2026-07-26,08:34:00,domingo,08:00-08:59,EURJPY-OTC,patron_velas,SELL,win,9.68,7.74,189.95,0
2026-07-26 08:38:00,2026-07-26,08:38:00,domingo,08:00-08:59,EURJPY-OTC,tendencia_rsi,SELL,win,2.0,1.6,191.55,0
2026-07-26 08:59:00,2026-07-26,08:59:00,domingo,08:00-08:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,193.25,0
2026-07-26 09:10:00,2026-07-26,09:10:00,domingo,09:00-09:59,AUDCAD-OTC,reversion_bb,BUY,win,2.0,1.58,194.83,0
2026-07-26 09:33:00,2026-07-26,09:33:00,domingo,09:00-09:59,AUDCAD-OTC,tendencia_rsi,SELL,empate,2.0,0.0,194.83,0
2026-07-26 09:39:00,2026-07-26,09:39:00,domingo,09:00-09:59,AUDCAD-OTC,reversion_bb,BUY,win,2.0,1.58,196.41,0
2026-07-26 09:59:00,2026-07-26,09:59:00,domingo,09:00-09:59,EURUSD-OTC,patron_velas,BUY,win,9.68,8.42,204.83,0
2026-07-26 10:03:00,2026-07-26,10:03:00,domingo,10:00-10:59,USDJPY-OTC,tendencia_rsi,SELL,loss,4.4,-4.4,200.43,2
2026-07-26 10:05:00,2026-07-26,10:05:00,domingo,10:00-10:59,GBPUSD-OTC,reversion_bb,SELL,win,2.0,1.7,202.13,0
2026-07-26 10:22:00,2026-07-26,10:22:00,domingo,10:00-10:59,AUDCAD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,200.13,1
2026-07-26 10:37:00,2026-07-26,10:37:00,domingo,10:00-10:59,GBPUSD-OTC,patron_velas,BUY,win,2.0,1.7,201.83,0
2026-07-26 10:41:00,2026-07-26,10:41:00,domingo,10:00-10:59,EURJPY-OTC,patron_velas,BUY,loss,2.0,-2.0,199.83,1
2026-07-26 10:59:00,2026-07-26,10:59:00,domingo,10:00-10:59,AUDCAD-OTC,tendencia_rsi,SELL,loss,4.4,-4.4,195.43,2
2026-07-26 11:04:00,2026-07-26,11:04:00,domingo,11:00-11:59,EURUSD-OTC,tendencia_rsi,SELL,loss,2.0,-2.0,193.43,1
2026-07-26 11:27:00,2026-07-26,11:27:00,domingo,11:00-11:59,EURJPY-OTC,tendencia_rsi,SELL,win,4.4,3.52,196.95,0
2026-07-26 11:40:00,2026-07-26,11:40:00,domingo,11:00-11:59,EURUSD-OTC,tendencia_rsi,BUY,win,4.4,3.83,200.78,0
2026-07-26 11:45:00,2026-07-26,11:45:00,domingo,11:00-11:59,USDJPY-OTC,patron_velas,BUY,win,9.68,7.94,208.72,0
2026-07-26 11:51:00,2026-07-26,11:51:00,domingo,11:00-11:59,EURUSD-OTC,patron_velas,BUY,win,2.0,1.74,210.46,0
2026-07-26 12:00:00,2026-07-26,12:00:00,domingo,12:00-12:59,AUDCAD-OTC,reversion_bb,SELL,loss,9.68,-9.68,200.78,0
2026-07-26 12:07:00,2026-07-26,12:07:00,domingo,12:00-12:59,AUDCAD-OTC,tendencia_rsi,BUY,loss,2.0,-2.0,198.78,1
2026-07-26 12:25:00,2026-07-26,12:25:00,domingo,12:00-12:59,GBPUSD-OTC,tendencia_rsi,SELL,win,2.0,1.7,200.48,0
